,Unnamed: 0,Group Name,Articles,HS Words,isTamil
172,172,buwaSL,අනුරයියා අද ටික් ටොක් සෙට් එකක් බස්සලා ❤️,0,True
173,173,buwaSL,Buwa ツ,0,True
174,174,buwaSL,Reshpet,0,True
175,175,buwaSL,"OT
Bonus
Strike",0,True
176,176,buwaSL,🙃,0,True
177,177,buwaSL,Buwa ツ,0,True
178,178,buwaSL,🤕,0,True
179,179,buwaSL,Buwa ツ,0,True
180,180,buwaSL,Buwa ツ,0,True
181,181,buwaSL,Thank you cer 🙄 g.n bs,0,True
182,182,buwaSL,"ජනාධිපතිතුමා ජාතිය අමතලා කරපු විශේෂ ප්‍රකාශය..
ඔයාලට හිතෙන දේ පහලින් කමෙන්ට් කරගෙන යන්න 👇",0,True
183,183,buwaSL,❤️,0,True
184,184,buwaSL,රැස්පුට්,0,True
185,185,buwaSL,Buwa ツ,0,True
186,186,buwaSL,ලෝක වෙලඳපොලේ බොරතෙල් බැරලයක මිල $120 සිට $98 දක්වා පහල බසී ⬇️,0,True
187,187,buwaSL,🙃,0,True
188,188,buwaSL,"😳 මේක අහම්බයක් වෙන්න බෑ.
චතුර මැතිදුන්ගේ විරෝධතාවයෙන් පසු බකිං හැම් මාලිගාවේ එකම කලබලයක්,එලිසබට්
මහරැජින කුස්සියේ වලං පොලොවේ ග-sa-යි.ඇමරිකා හමුදා සීරුවෙන්.පුටිංට
බ-da යයි,උතුරුකොරියා
බැලැ-s-ටික් miසයිල ලංකාව දෙසට",0,True
189,189,buwaSL,"🙄🙏

චමින්ද

චමින්ද",0,True
190,190,buwaSL,🙄,0,True
191,191,buwaSL,Lankawe putin,0,True
192,192,buwaSL,🥲,0,True
193,193,buwaSL,පිං ❤️,0,True
194,194,buwaSL,"දුප්පතාගේ හිතවතා බිම දාපු කසල ප්‍රතිචක්‍රිකරණය කරන්නත් අමතක කලේ නෑ ❤️💘

චමින්ද

චමින්ද",0,True
195,195,buwaSL,😍🤩,0,True
196,196,buwaSL,"හදවතේ වීරයෝ

චමින්ද

චමින්ද

ස්තූතියි විරුවාණෙනි",0,True
197,197,buwaSL,😐,0,True
198,198,buwaSL,"Thank you

චමින්ද

චමින්ද

සමගි ජන බලවේගය විසින් සංවිධානය කරන ""රට විනාශයි-එන්න රැකගමු"" විරෝධතාවට සහභාගී වන එම පක්ෂයේ ආධාරකරුවන්ව කොළඹට රැගෙන එන බස් රථ සඳහා දිවයිනේ සියලුම පළාත් වලට නිසි වේලාවට #ඩීසල් ලබාදීමට කටයුතු කිරීම සම්බන්ධයෙන් අපේ ස්තූතිය..😌😌",0,True
199,199,buwaSL,Buwa ツ,0,True
200,200,buwaSL,බු.ස 🙏,0,True
201,201,buwaSL,😌🙏,0,True
202,202,buwaSL,🤣,0,True
203,203,buwaSL,💲,0,True
204,204,buwaSL,🤦 2000 ඉදන් ආණ්ඩුවලනේ,0,True
205,205,buwaSL,🙃,0,True
206,206,buwaSL,🙃,0,True
207,207,buwaSL,🤒🤭,0,True
208,208,buwaSL,Buwa ツ,0,True
209,209,buwaSL,Buwa ツ,0,True
210,210,buwaSL,අපි තමයි හොදටම කොරන්නේ,0,True
211,211,buwaSL,🙃,0,True
212,212,buwaSL,🤒,0,True
213,213,buwaSL,ආ කමක් නෑ,0,True
214,214,buwaSL,අනේ හොඳයි 🙏,0,True
215,215,buwaSL,යේ හුරේ අපි දින්නා 🙆,0,True
216,216,buwaSL,"වැහුවනේ මචංලා 🤦

Wishwa Lanka

Wishwa Lanka",0,True
217,217,buwaSL,😌🙃,0,True
218,218,buwaSL,"මචං මචං

චමින්ද

චමින්ද

මචං",0,True
219,219,buwaSL,Buwa ツ,0,True
220,220,buwaSL,"🙃දර්ශ කරුණාතිල 2010 ඇදපු කාටුන් එකක්.
සියලුම හිමිකම් ඔහු සතුයි Dharshana Karunathilake - දර්ශන කරුණාතිලක",0,True
221,221,buwaSL,🤧කිං ජනරංජන 👑,0,True
222,222,buwaSL,😌,0,True
223,223,buwaSL,Buwa ツ,0,True
224,224,buwaSL,Buwa ツ,0,True
225,225,buwaSL,😶,0,True
226,226,buwaSL,Buwa ツ,0,True
227,227,buwaSL,Buwa ツ,0,True
228,228,buwaSL,කාටද මේ කාටුන් එක මතක 😏,0,True
229,229,buwaSL,"😌

චමින්ද

චමින්ද",0,True
230,230,buwaSL,😕,0,True
231,231,buwaSL,Buwa ツ,0,True
232,232,buwaSL,😏🙏 pumtin umba iwaray,0,True
233,233,buwaSL,Buwa ツ,0,True
234,234,buwaSL,"🤤

චමින්ද

චමින්ද

😌",0,True
235,235,buwaSL,Otara Gunewardene 😋,0,True
236,236,buwaSL,නියමයි දැන් රුසියාව ආක්‍ර ණය කරන්න තියෙන්නේ 😌🙏,0,True
237,237,buwaSL,කවුද දියුණු නෑ කියන්නේ 😏,0,True
238,238,buwaSL,😕,0,True
239,239,buwaSL,😪🙆,0,True
240,240,buwaSL,"😪😑

චමින්ද

චමින්ද

🤧",0,True
241,241,buwaSL,💙💛,0,True
242,242,buwaSL,🧠🙆,0,True
243,243,buwaSL,💚,0,True
244,244,buwaSL,😕,0,True
245,245,buwaSL,☺️,0,True
246,246,buwaSL,"😎

චමින්ද

චමින්ද

🤧",0,True
247,247,buwaSL,🙏,0,True
248,248,buwaSL,😔,0,True
249,249,buwaSL,"🤦

චමින්ද

චමින්ද

😪",0,True
250,250,buwaSL,😪,0,True
251,251,buwaSL,අම්මෝ මෙයානම් 😕,0,True
252,252,buwaSL,Buwa ツ,0,True
253,253,buwaSL,Buwa ツ,0,True
254,254,buwaSL,😂🙏,0,True
255,255,buwaSL,🙏,0,True
256,256,buwaSL,😔 ප්‍රියයන්ගෙන් වෙන් වීම දුකක්..!,0,True
257,257,buwaSL,🤷🤦,0,True
258,258,buwaSL,🙏,0,True
259,259,buwaSL,😏,0,True
260,260,buwaSL,🙄,0,True
261,261,buwaSL,😥 පිංවන්ත ඇත් රජුනි ඔබට අමා මහ නිවන් සුව..!!,0,True
262,262,buwaSL,"😕

චමින්ද

චමින්ද

🥴",0,True
263,263,buwaSL,ගැවුවා බං,0,True
264,264,buwaSL,ජඩෙජා ලකුණකින් දිනලා නේත 🤦,0,True
265,265,buwaSL,තුන්කට්ටුවම සුපුරුදු දක්ෂතා පෙන්නද්දි ඇගෙ ම&යිල් කෙලින් වෙනවා,0,True
266,266,buwaSL,😪,0,True
267,267,buwaSL,🤦,0,True
268,268,buwaSL,😪,0,True
269,269,buwaSL,Buwa ツ,0,True
270,270,buwaSL,අයියෝ කමක් නෑ 😌👍,0,True
271,271,buwaSL,"ආතල් රට 🥴 SRILANKATRAIN12
34",0,True
272,272,buwaSL,"සුනාමියෙන් පස්සේ
😥❤️",0,True
273,273,buwaSL,😥 @DR_CARZ,0,True
274,274,buwaSL,😥,0,True
275,275,buwaSL,😎,0,True
276,276,buwaSL,🤷,0,True
277,277,buwaSL,රට බේරගත්තා ඇති,0,True
278,278,buwaSL,Buwa ツ,0,True
279,279,buwaSL,😂,0,True
280,280,buwaSL,😳,0,True
281,281,buwaSL,😂,0,True
282,282,buwaSL,Buwa ツ,0,True
283,283,buwaSL,🥴,0,True
284,284,buwaSL,ජින් පින් ස,0,True
285,285,buwaSL,😕,0,True
286,286,buwaSL,"😪

චමින්ද

චමින්ද

නැගිටපං පුජේ",0,True
287,287,buwaSL,"Congratulations
❤️",0,True
288,288,buwaSL,හිටං හුටං හු&ට්ට පටං,0,True
289,289,buwaSL,🔴,0,True
290,290,buwaSL,මැතිනියගේ කාලෙද බං ඕක හැදුවේ 😂,0,True
291,291,buwaSL,"😇

චමින්ද

චමින්ද",0,True
292,292,buwaSL,😌,0,True
293,293,buwaSL,"❤️😇 ඵල බර අතු පහලට නැමෙනකොට හරි ලස්සනයි

Pic credit goes to oc",0,True
294,294,buwaSL,කීයක් හරි දීපං බං,0,True
295,295,buwaSL,"සිරිසේන...
කෝ මේ සිරිසේන...",0,True
296,296,buwaSL,😪,0,True
297,297,buwaSL,Buwa ツ,0,True
298,298,buwaSL,😪,0,True
299,299,buwaSL,Buwa ツ,0,True
300,300,buwaSL,😪,0,True
301,301,buwaSL,🙏,0,True
302,302,buwaSL,මෙහෙමයි මචං පොඩ්ඩක් තෙල් පෝලිමේ හිටියම ඇගේ තියෙන කැලරි දහ.. see more,0,True
303,303,buwaSL,"අපේ හීරෝ 🙏

චමින්ද

චමින්ද",0,True
304,304,buwaSL,"පෙරටුගාමී සමාජවාදී පක්ෂය අනතුරු අගවයි 😱😳😋

Front Line Socialist Party

Front Line Socialist Party",0,True
305,305,buwaSL,🤐,0,True
306,306,buwaSL,🙏,0,True
307,307,buwaSL,😪 කවුරුවත් රණ්ඩු කරගත්තේ නෑ,0,True
308,308,buwaSL,පුටිං සමාව ගනීද,0,True
309,309,buwaSL,Yacai 😪,0,True
310,310,buwaSL,🙄,0,True
311,311,buwaSL,Buwa ツ,0,True
312,312,buwaSL,"Oops 😳

චමින්ද

චමින්ද

😱",0,True
313,313,buwaSL,Ipl වාඩි කරවලා තියන්න නෙමෙයි ගත්තේ 😂,0,True
314,314,buwaSL,👹️ තුන්දෙනා,0,True
315,315,buwaSL,🙏,0,True
316,316,buwaSL,😂,0,True
317,317,buwaSL,😌,0,True
318,318,buwaSL,"අවසන් ඉනිම්
0,1,9,17,0,38,0",0,True
319,319,buwaSL,😂😂😂,0,True
320,320,buwaSL,"😂😪

චමින්ද

චමින්ද

😂",0,True
321,321,buwaSL,"කෑල්ල තරහා වුනාම බ්ලොක් කරනවා වගේ 😪

චමින්ද

චමින්ද

😂",0,True
322,322,buwaSL,Buwa ツ,0,True
323,323,buwaSL,Buwa ツ,0,True
324,324,buwaSL,😂🙏,0,True
325,325,buwaSL,New record 🔴,0,True
326,326,buwaSL,🇱🇰 dasun 47*(19) & pathum 75(53),0,True
327,327,buwaSL,කලබලයක් නෑ.💯❤️,0,True
328,328,buwaSL,🙄,0,True
329,329,buwaSL,✊,0,True
330,330,buwaSL,"🙄

චමින්ද

චමින්ද

😮‍💨",0,True
331,331,buwaSL,👏,0,True
332,332,buwaSL,"😪

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

🥴",0,True
333,333,buwaSL,❤️🏃,0,True
334,334,buwaSL,Buwa ツ,0,True
335,335,buwaSL,😇,0,True
336,336,buwaSL,😪,0,True
337,337,buwaSL,"🙏🙁

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

කෝ***විඩ් වලදිත් ඕකනේ උනේ..😪",0,True
338,338,buwaSL,"😪

චමින්ද

චමින්ද

😂",0,True
339,339,buwaSL,අහකයන 🚀 පා&රක් කම්න තමයි හදන්නේ 😪,0,True
340,340,buwaSL,😪දුවන්න පුලුවන්නේ,0,True
341,341,buwaSL,ජවන හා පිටිය 😋🏃,0,True
342,342,buwaSL,😪,0,True
343,343,buwaSL,😪,0,True
344,344,buwaSL,🤢,0,True
345,345,buwaSL,©kavin DA,0,True
346,346,buwaSL,🇱🇰,0,True
347,347,buwaSL,"😪

චමින්ද

චමින්ද

✊😌",0,True
348,348,buwaSL,😌😪,0,True
349,349,buwaSL,✊🙏,0,True
350,350,buwaSL,☹😓,0,True
351,351,buwaSL,Buwa ツ,0,True
352,352,buwaSL,"😌

චමින්ද

චමින්ද

❤️",0,True
353,353,buwaSL,😪,0,True
354,354,buwaSL,😪 හෙලෝ මේ පිළියන්දලට...ආ එක්කෝ ඕන් නෑ,0,True
355,355,buwaSL,😌😪,0,True
356,356,buwaSL,Buwa ツ,0,True
357,357,buwaSL,🙁,0,True
358,358,buwaSL,🔴,0,True
359,359,buwaSL,😇,0,True
360,360,buwaSL,Buwa ツ,0,True
361,361,buwaSL,මෙව්වා කන්නද,0,True
362,362,buwaSL,"මේ වගේ ම&රාලතමයි දැන් තියෙන්නේ,අද හෙටම ඇඩ් වැටෙයි,ගන්නනම් එපා 😋

චමින්ද

චමින්ද

ඔන්න ගන්නවනම් බඩු,අද හෙටම රියසෙවනේ ඇති",0,True
363,363,buwaSL,එහෙනම් රෝහිත් ශර්මත් නෑ.රෙකෝඩ් ටිකත් නෑ 😌,0,True
364,364,buwaSL,😪,0,True
365,365,buwaSL,වෙනසක් කරමු ඈ,0,True
366,366,buwaSL,😪,0,True
367,367,buwaSL,නොදැක ඉන්න බෑ මටනම් මගේ ආදරී 😘,0,True
368,368,buwaSL,"❤️

චමින්ද

චමින්ද

😍",0,True
369,369,buwaSL,Buwa ツ,0,True
370,370,buwaSL,"😪

චමින්ද

චමින්ද",0,True
371,371,buwaSL,😲 ඉන්දියාවත් එක්ක සෙල්ලම් කරනවනම් ඉන්නම් ඕන කෙනෙක් 😍,0,True
