,text,time
0,பச்சை காந்தி,1 year ago
0,Supper spech,1 year ago
0,இவன் ஒரு கிறுக்கன் நடுவுல,1 year ago
0,Miga arumai sir👌👌👌👏👏👏👏👏,1 year ago
0,Mattamaana arasiyal...dmk and fk odadhu...ivanga sonna crctu...bjp Mattum thappu...methane ku kei eluthu potadhu yaru ? Sterlite ku kei eluthu potadhu yaru ? Kachha theevu ku kei eluthu potadhu yaru ?,1 year ago
0,👌🏼👏🏽👏🏼👏🏼👏🏾👏,1 year ago
0,Eithealla yenna keatta Konnuruvinga Apadithaana Ungala Thitturathukku puthu oru Longvege kandu pidikkanum kommala.........🚮🚫🚫🚫🚫😤🤯😠😠😠😠😠😡😡😡🤭🤓,1 year ago
0,Arasangam na Fulla Lanjam mattum tha Vaangku oru nallathum pannathu,1 year ago
0,Arasangam Thevai Eilla Arasangam yeve sunniya Oomputhu....,1 year ago
0,Tamil Nadu Arasangam Thevidiya pasanga,1 year ago
0,H raja bushhhh,1 year ago
0,Unmayana tamilanda,1 year ago
0,உருது தெரிந்து தமிழ் நாட்டில் இருந்தால்  தமிழன். ஆனால் ஹிந்தி சமஸ்கிருதம் தெரிந்து தமிழ் நாட்டில் இருந்தால் தமிழனல்ல..இது தான் திராவிட மாயை,1 year ago
0,Sema super sir.Karupalaniappan☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺,1 year ago
0,Arumai sir....,1 year ago
0,வாழ்த்துக்கள் திரு.பழனியப்பன். அருமையான பதிவு,1 year ago
0,Ivanellam first arrest pannanum,1 year ago
0,Super seriya pesuniga,1 year ago
0,"BJP pechalar vandthaanga, avanga kuda oru rowdy gumbalum varum... adhu thaan BJP.",1 year ago
0,என்னராஜாmulikere,1 year ago
0,அப்பனுக்கு   பிள்ளை   தப்பாம. இரண்டு பேரும்   உயிரை   எடுக்கறீங்களே,1 year ago
0,"உறிமைக்காக பேசிய தம்பி
பழனியப்பனுக்கு வாழ்துகள்
தமிழர் பிரச்சினைக்கு குரல் 
கொடுக்கும் உண்மையான
பச்சைத்தமிழன் சூப்பர் ஸ்டார்
தம்பி சிம்புவுக்கும் பாராட்டுகள்
வாழ்க நாம் தமிழர்",1 year ago
0,திறமையான பேச்சு கரு. பழனியப்பன் அண்ணன்.,1 year ago
0,பின்னி எடுத்துட்டிங்க .....,1 year ago
0,Vera level speech karu pazhaniyappan anna.........👏👏👏,1 year ago
0,"உனக்கென்னப்பா நீ பைத்தியம்,நீ என்ன வேணும்னாலும் பேசுவ...",1 year ago
0,Thani manithanin kumural.. 👌👌👌,1 year ago
0,"நாங்கள் இந்து 
கள் என்பதை மறக்கவில்லை",1 year ago
0,"ni 🦊 🚬 💰 💲 🛒 2 mogam irruku
👮‍♂️ 👮‍♂️👮‍♂️🤑 🤑 👉 💩",1 year ago
0,💯👍👍👍👍👍,1 year ago
0,யாரு நம்ம பழனியப்பனா... ங்கொம்மால,1 year ago
0,Ungala pesa vidaatha podhey ippa pesuringa Vitta eppadi pesuvinga iyya,1 year ago
0,"காவேரி நீரை சரியாக உபயோகப் படுத்த வேண்டும். தற்போதெல்லாம் உபரி நீர் கடலில் கலந்து வீணாக போய்கொண்டுள்ளது. இதை திருச்சி, தஞ்சாவூர், புதுக்கோட்டை மாவட்டங்களில் உள்ள குளங்களில் ஏன் சேமிக்க இயலவில்லை.",1 year ago
0,உங்க தமிழ் பெயர் சூப்பர்,4 months ago
0, @Sudar Selvan  The way sarcasm 🤣,1 month ago
0,சீமானை கிழித்து தொங்கவிட்ட கரு பழனியப்பனுக்கு வாழ்த்துகள்,1 month ago
0,நாதாரிகள் தமிழ் நாட்ட  வச்சு பொழப்பு நடத்துர நாடகம்...விரைவில்,1 year ago
0,அருமையான பேச்சு.... மத்தவங்க முகமெல்லாம் ஏன் தொங்கி போய் கிடக்கு,1 year ago
0,Oru naattoda PM a ipdi public stage la pesaradhu “தமிழர் நாகரீகமா?”,1 year ago
0,"நான் தமிழன் டா. 
விவசாயம் கபிப்போம்",1 year ago
0,"Still sangis oda vaai la olutha speech.😄
Anyone in 2021?",1 year ago
0,கரு பழனியப்பன் கெத்து 👍,1 year ago
0,உலக மகா முட்டாள் இந்த கரூ.பழனிய்பன்தான். இவனையெல்லாம் எதுக்குடா கூப்பிடுறிங்க.,1 year ago
0,"ஹிந்தி தெரியாது
தெலுங்கு படிக்க முடியாது

--
""  தமிழன் """,1 year ago
0,இவன் அப்பன் போகாத கட்சியே கிடையாது.இவன் ஒரு பொரம்போக்கு ஒரு சினிமா கூட உறுப்பிடியா எடுக்க தெரியாதா பொறம்போக்கு.இவன் எல்லாம் கருத்து சொல்லுவான்.பணத்துக்கு   பீ தின்னும் இவன் எல்லாம் வெளிப்படைய திமுக என்று சொல்லவேண்டியது தானே.,1 year ago
0,பூமி இருக்கும் வரை கம்யூனிசமும் இருக்கும்,1 year ago
0,ni pesavude enna molli 🤔,1 year ago
0,உயர்ந்த உள்ளம் சுயநலம் அறியாது,1 year ago
0,சிறிய மனம் கொண்டவர்கள் வீழ்த்துவார்கள்,1 year ago
0,உயர்ந்தவர்கள் ஏற்றம் தருவார்கள்,1 year ago
0,பசும்பொன் தேவர் பொன்மன செம்மல் ஏழைகளின் முன்ஏற்றம்,1 year ago
0,Mothala tamil ah poi olunga padraa,10 months ago
0, @Vishnu V  ஓகே நண்பா,10 months ago
0,நல்லவர்கள் பதவிக்கு வர வேண்டும் பணமும் பதவியும் நல்லவர்கள் இடம் இருக்க வேண்டும்,1 year ago
